user_id,user_segment,age_group,gender,location,membership_tier,clv_category,account_age_days,preferred_device,product_id,product_name,category,brand,listed_price_inr,interaction_type,interaction_date,interaction_hour,day_of_week,is_weekend,referral_source,session_duration_sec,pages_visited,images_viewed,video_played,compare_flag,browsing_count,scroll_depth_pct,purchase,discount_pct,final_price_inr,payment_method,returned,review_given,rating,satisfaction_score,recommended_flag,rec_algorithm
U04577,home_maker,35-44,F,Chennai,Platinum,Very High,1037,Tablet,P118,Gaming Console,Electronics,Sony,49999,wishlist,2022-08-29,7,Monday,0,Push Notification,809,18,9,0,1,20,23,0,0,,,0,1,4,,0,
U03469,fitness_freak,18-24,F,Kolkata,Platinum,Very High,1113,Desktop,P113,Smartphone Lite,Electronics,Realme,19999,view,2024-09-25,8,Wednesday,0,Push Notification,552,16,9,0,0,1,44,0,0,,,0,1,4,,0,
U01264,smart_home_lover,25-34,M,Nagpur,Gold,High,1698,Tablet,P113,Smartphone Lite,Electronics,Realme,19999,view,2024-05-24,3,Friday,0,Paid Ad,831,26,2,0,0,2,69,0,0,,,0,0,4,,1,Hybrid
U01725,budget_shopper,25-34,M,Mumbai,Bronze,Low,1427,Tablet,P501,Treadmill,Fitness,PowerMax,32999,wishlist,2024-12-02,18,Monday,0,Email Campaign,572,15,8,0,0,9,100,0,0,,,0,1,3,,1,Hybrid
U00634,home_maker,55+,F,Surat,Bronze,Low,1402,Desktop,P208,Robot Vacuum,Home Appliances,iRobot,24999,wishlist,2023-01-10,13,Tuesday,0,Referral,308,10,8,1,1,4,35,0,0,,,0,1,4,,0,
U02001,budget_shopper,55+,M,Delhi,Bronze,Low,486,Mobile,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,view,2023-05-18,12,Thursday,0,Organic Search,426,10,9,1,1,18,27,0,0,,,0,1,4,,1,Trending
U02848,home_maker,55+,M,Bhopal,Silver,Medium,288,Tablet,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,add_to_cart,2023-12-03,7,Sunday,1,Organic Search,868,9,0,1,0,11,34,0,0,,,0,0,4,,1,Hybrid
U03441,smart_home_lover,25-34,F,Jaipur,Silver,Medium,846,Tablet,P101,"Smart TV 55""",Electronics,Samsung,45999,view,2022-03-02,11,Wednesday,0,Referral,857,18,9,0,1,10,86,0,0,,,0,0,3,,1,Hybrid
U00792,home_maker,35-44,F,Bangalore,Bronze,Low,199,Smart TV App,P205,Microwave 20L,Home Appliances,IFB,7999,purchase,2024-01-14,18,Sunday,1,Push Notification,285,9,9,0,1,3,99,1,20,6399.2,Wallet,0,0,5,3.0,0,
U03564,home_maker,18-24,M,Jaipur,Gold,High,1045,Tablet,P603,Electric Toothbrush,Personal Care,Oral-B,4499,add_to_cart,2022-03-03,14,Thursday,0,Referral,87,22,0,0,0,18,96,0,0,,,0,0,5,,1,Collaborative Filtering
U01617,kitchen_chef,18-24,F,Chennai,Silver,Medium,1384,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2024-10-24,8,Thursday,0,Social Media,348,3,3,0,1,10,45,0,0,,,0,1,3,,1,Collaborative Filtering
U01278,budget_shopper,45-54,M,Lucknow,Silver,Medium,1649,Mobile,P120,Wireless Charger,Electronics,Anker,1999,add_to_cart,2023-03-17,15,Friday,0,Paid Ad,462,1,4,0,0,24,82,0,0,,,0,1,4,,0,
U03148,tech_enthusiast,45-54,M,Bhopal,Silver,Medium,1320,Tablet,P404,Smart Thermostat,Smart Home,Nest,9999,add_to_cart,2023-08-18,21,Friday,0,Referral,820,24,3,0,0,13,10,0,0,,,0,1,4,,0,
U02388,tech_enthusiast,35-44,M,Lucknow,Silver,Medium,1651,Mobile,P120,Wireless Charger,Electronics,Anker,1999,view,2024-09-25,9,Wednesday,0,Organic Search,814,30,0,0,0,24,21,0,0,,,0,1,5,,1,Content-Based
U02800,smart_home_lover,18-24,M,Bhopal,Silver,Medium,807,Desktop,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2023-05-17,18,Wednesday,0,Direct,393,8,3,0,0,12,23,0,0,,,0,0,4,,0,
U04877,all_rounder,35-44,F,Chennai,Silver,Medium,822,Desktop,P204,Refrigerator 500L,Home Appliances,Samsung,54999,view,2022-07-26,18,Tuesday,0,Email Campaign,362,20,3,0,0,19,40,0,0,,,0,0,4,,1,New Arrival
U00821,home_maker,18-24,M,Nagpur,Gold,High,304,Smart TV App,P305,Toaster Oven,Kitchen Appliances,Bajaj,3499,wishlist,2023-01-05,18,Thursday,0,Social Media,278,15,4,0,0,17,71,0,0,,,0,1,4,,0,
U00616,tech_enthusiast,25-34,M,Mumbai,Bronze,Low,1566,Desktop,P401,Smart Doorbell,Smart Home,Ring,7999,purchase,2023-05-20,8,Saturday,1,Organic Search,227,24,8,1,0,8,100,1,10,7199.1,Credit Card,0,1,4,2.0,0,
U00049,tech_enthusiast,18-24,F,Bangalore,Bronze,Low,1268,Desktop,P112,Smartphone Pro,Electronics,Apple,89999,view,2022-06-11,13,Saturday,1,Push Notification,260,30,3,0,0,2,13,0,0,,,0,0,5,,0,
U01896,tech_enthusiast,25-34,M,Kolkata,Silver,Medium,592,Tablet,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2023-11-19,11,Sunday,1,Email Campaign,60,16,0,0,0,10,74,1,30,52499.3,EMI,0,0,5,4.0,1,Hybrid
U01162,tech_enthusiast,35-44,F,Kolkata,Platinum,Very High,1736,Tablet,P117,Smart Watch,Electronics,Fitbit,14999,view,2024-07-06,7,Saturday,1,Paid Ad,785,4,1,0,0,23,86,0,0,,,0,0,5,,0,
U04392,kitchen_chef,55+,M,Kolkata,Gold,High,490,Tablet,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,wishlist,2024-02-19,4,Monday,0,Referral,292,8,10,0,0,21,96,0,0,,,0,0,5,,1,Hybrid
U01647,premium_shopper,18-24,M,Ahmedabad,Silver,Medium,1653,Tablet,P206,Microwave 28L,Home Appliances,LG,11999,purchase,2024-12-18,1,Wednesday,0,Direct,566,19,10,0,1,13,13,1,5,11399.05,EMI,0,0,4,3.0,1,Collaborative Filtering
U00343,kitchen_chef,45-54,F,Bangalore,Bronze,Low,552,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,add_to_cart,2023-02-12,15,Sunday,1,Organic Search,711,22,10,0,0,1,94,0,0,,,0,1,5,,1,New Arrival
U03675,kitchen_chef,18-24,M,Hyderabad,Silver,Medium,725,Desktop,P116,Over-Ear Headphones,Electronics,Sony,8999,view,2022-03-16,10,Wednesday,0,Email Campaign,29,9,10,1,0,12,53,0,0,,,0,1,5,,0,
U04481,all_rounder,35-44,M,Bangalore,Gold,High,684,Mobile,P119,Bluetooth Speaker,Electronics,JBL,3999,add_to_cart,2023-06-02,12,Friday,0,Social Media,17,26,3,0,1,24,84,0,0,,,0,1,5,,1,Content-Based
U02280,kitchen_chef,55+,F,Surat,Gold,High,1331,Desktop,P114,"Tablet 10""",Electronics,Samsung,32999,purchase,2022-03-25,10,Friday,0,Direct,792,24,10,0,0,2,20,1,20,26399.2,Credit Card,1,1,3,6.0,0,
U02034,home_maker,18-24,M,Nagpur,Silver,Medium,1256,Tablet,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,add_to_cart,2023-12-26,13,Tuesday,0,Organic Search,424,30,2,0,0,13,55,0,0,,,0,1,5,,1,Hybrid
U03364,kitchen_chef,35-44,M,Lucknow,Silver,Medium,533,Tablet,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,add_to_cart,2023-05-12,15,Friday,0,Social Media,445,24,9,0,1,4,95,0,0,,,0,1,4,,0,
U02792,fitness_freak,45-54,M,Lucknow,Gold,High,1804,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2022-06-09,8,Thursday,0,Social Media,658,5,9,1,1,13,95,0,0,,,0,1,3,,0,
U01737,premium_shopper,45-54,M,Kolkata,Gold,High,323,Mobile,P404,Smart Thermostat,Smart Home,Nest,9999,view,2023-08-14,2,Monday,0,Referral,611,16,10,1,0,5,32,0,0,,,0,1,4,,1,Hybrid
U01756,tech_enthusiast,35-44,F,Visakhapatnam,Silver,Medium,951,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,purchase,2024-08-31,12,Saturday,1,Push Notification,59,30,3,0,0,6,11,1,15,39099.15,EMI,0,1,5,1.0,0,
U00024,home_maker,25-34,F,Delhi,Bronze,Low,1025,Mobile,P501,Treadmill,Fitness,PowerMax,32999,view,2022-04-19,22,Tuesday,0,Social Media,623,12,4,1,1,12,96,0,0,,,0,1,3,,1,New Arrival
U00980,premium_shopper,45-54,M,Bhopal,Bronze,Low,980,Mobile,P117,Smart Watch,Electronics,Fitbit,14999,view,2024-02-03,15,Saturday,1,Email Campaign,192,1,3,1,0,9,92,0,0,,,0,0,4,,0,
U03532,all_rounder,25-34,F,Ahmedabad,Silver,Medium,211,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,view,2024-08-06,11,Tuesday,0,Direct,75,27,5,0,0,25,58,0,0,,,0,1,4,,0,
U01647,premium_shopper,18-24,M,Ahmedabad,Silver,Medium,1653,Tablet,P112,Smartphone Pro,Electronics,Apple,89999,add_to_cart,2022-02-26,0,Saturday,1,Organic Search,813,15,10,0,0,8,61,0,0,,,0,0,5,,0,
U04587,smart_home_lover,55+,M,Jaipur,Bronze,Low,426,Smart TV App,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2023-02-02,6,Thursday,0,Push Notification,717,3,0,0,0,8,94,0,0,,,0,1,4,,0,
U04113,all_rounder,55+,M,Kolkata,Bronze,Low,1288,Mobile,P101,"Smart TV 55""",Electronics,Samsung,45999,wishlist,2023-04-04,10,Tuesday,0,Referral,634,10,8,0,0,17,74,0,0,,,0,0,5,,0,
U03231,tech_enthusiast,45-54,M,Visakhapatnam,Bronze,Low,1456,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,view,2023-05-27,11,Saturday,1,Referral,627,3,6,0,0,24,44,0,0,,,0,0,5,,0,
U01775,home_maker,25-34,F,Hyderabad,Bronze,Low,1330,Mobile,P211,Ceiling Fan,Home Appliances,Havells,2499,view,2024-06-29,23,Saturday,1,Email Campaign,200,17,8,0,0,1,14,0,0,,,0,1,4,,0,
U03075,all_rounder,18-24,M,Surat,Silver,Medium,1129,Smart TV App,P502,Exercise Bike,Fitness,Cockatoo,18999,purchase,2022-06-20,10,Monday,0,Organic Search,512,30,3,0,1,21,96,1,15,16149.15,EMI,0,1,5,9.0,0,
U02233,all_rounder,18-24,F,Bhopal,Gold,High,1174,Smart TV App,P504,Dumbbell Set 20kg,Fitness,Kore,4999,add_to_cart,2022-08-14,5,Sunday,1,Direct,393,24,2,1,1,6,60,0,0,,,0,0,4,,0,
U02952,home_maker,35-44,F,Bhopal,Bronze,Low,1442,Desktop,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,view,2024-07-09,4,Tuesday,0,Email Campaign,705,29,8,0,0,24,94,0,0,,,0,1,4,,0,
U04731,fitness_freak,35-44,M,Indore,Bronze,Low,1406,Smart TV App,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,view,2023-08-16,16,Wednesday,0,Paid Ad,593,3,0,1,1,14,39,0,0,,,0,0,3,,1,Trending
U01087,smart_home_lover,18-24,M,Delhi,Gold,High,671,Tablet,P212,Iron,Home Appliances,Philips,1799,view,2023-07-07,18,Friday,0,Push Notification,438,5,1,1,0,21,70,0,0,,,0,1,3,,1,Content-Based
U03721,all_rounder,25-34,M,Ahmedabad,Gold,High,480,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,purchase,2023-09-17,18,Sunday,1,Social Media,600,2,10,0,0,13,31,1,0,4999.0,Wallet,0,0,4,3.0,1,Trending
U01741,all_rounder,45-54,F,Mumbai,Silver,Medium,337,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,view,2024-06-20,12,Thursday,0,Social Media,67,15,4,0,1,13,22,0,0,,,0,1,3,,0,
U04270,home_maker,55+,M,Hyderabad,Silver,Medium,1800,Tablet,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,wishlist,2023-04-18,12,Tuesday,0,Paid Ad,34,28,9,1,1,6,14,0,0,,,0,1,4,,0,
U01011,home_maker,45-54,F,Delhi,Bronze,Low,939,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,purchase,2023-02-19,14,Sunday,1,Organic Search,727,17,9,1,1,10,11,1,5,1424.05,Wallet,0,0,3,4.0,0,
U02336,home_maker,45-54,M,Ahmedabad,Bronze,Low,449,Smart TV App,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,purchase,2022-06-28,14,Tuesday,0,Direct,19,18,9,0,1,21,60,1,10,1169.1,Debit Card,0,0,4,4.0,0,
U04074,fitness_freak,45-54,M,Jaipur,Platinum,Very High,625,Desktop,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,view,2024-01-29,7,Monday,0,Social Media,273,16,3,1,0,3,68,0,0,,,0,1,4,,0,
U03785,premium_shopper,35-44,F,Visakhapatnam,Silver,Medium,1822,Smart TV App,P205,Microwave 20L,Home Appliances,IFB,7999,view,2024-03-17,20,Sunday,1,Paid Ad,112,7,5,0,0,13,81,0,0,,,0,1,4,,0,
U04246,kitchen_chef,25-34,M,Ahmedabad,Gold,High,1721,Mobile,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,purchase,2022-05-24,17,Tuesday,0,Push Notification,680,20,8,1,1,5,12,1,5,9499.05,Debit Card,1,0,4,9.0,1,Trending
U03262,premium_shopper,18-24,F,Indore,Gold,High,830,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,wishlist,2023-09-28,15,Thursday,0,Email Campaign,280,14,5,1,0,4,50,0,0,,,0,0,5,,1,Trending
U00311,all_rounder,35-44,M,Surat,Silver,Medium,1041,Desktop,P307,Food Processor,Kitchen Appliances,Inalsa,6999,add_to_cart,2024-08-12,6,Monday,0,Direct,273,10,5,1,1,5,18,0,0,,,0,0,5,,1,New Arrival
U01170,all_rounder,18-24,Other,Indore,Silver,Medium,1631,Mobile,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,purchase,2023-09-17,15,Sunday,1,Social Media,19,1,10,0,0,3,93,1,5,34199.05,Credit Card,0,1,4,5.0,0,
U00588,premium_shopper,55+,M,Surat,Gold,High,1519,Desktop,P602,Electric Shaver,Personal Care,Philips,3999,add_to_cart,2024-10-29,18,Tuesday,0,Push Notification,710,26,0,1,1,21,96,0,0,,,0,1,3,,0,
U04932,premium_shopper,35-44,M,Jaipur,Bronze,Low,668,Desktop,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2023-01-24,19,Tuesday,0,Organic Search,257,29,0,0,1,19,88,0,0,,,0,1,4,,0,
U04282,kitchen_chef,35-44,F,Lucknow,Bronze,Low,1497,Mobile,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,wishlist,2022-05-22,14,Sunday,1,Direct,798,6,5,0,0,5,32,0,0,,,0,0,5,,1,Content-Based
U00529,premium_shopper,55+,F,Indore,Silver,Medium,878,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,add_to_cart,2023-01-12,13,Thursday,0,Direct,789,6,9,0,0,11,59,0,0,,,0,1,4,,1,Trending
U00692,tech_enthusiast,35-44,M,Delhi,Silver,Medium,1513,Smart TV App,P601,Hair Dryer,Personal Care,Panasonic,2299,add_to_cart,2023-07-29,14,Saturday,1,Email Campaign,140,12,8,0,1,7,37,0,0,,,0,0,4,,1,Trending
U00134,smart_home_lover,18-24,F,Bangalore,Silver,Medium,1497,Tablet,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2023-04-16,7,Sunday,1,Push Notification,155,15,6,0,0,2,50,1,5,2374.05,COD,0,1,4,3.0,0,
U04206,all_rounder,35-44,M,Pune,Bronze,Low,1540,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,purchase,2024-10-12,9,Saturday,1,Paid Ad,105,7,8,1,0,11,48,1,10,4499.1,Wallet,0,0,4,3.0,1,Hybrid
U01255,tech_enthusiast,18-24,F,Bhopal,Bronze,Low,1203,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,view,2022-11-28,3,Monday,0,Direct,820,18,2,0,0,9,20,0,0,,,0,1,4,,0,
U01735,kitchen_chef,35-44,F,Mumbai,Silver,Medium,746,Mobile,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,view,2022-09-24,8,Saturday,1,Paid Ad,344,7,3,0,0,14,88,0,0,,,0,1,4,,1,Content-Based
U00501,budget_shopper,45-54,F,Ahmedabad,Silver,Medium,386,Tablet,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,wishlist,2022-12-08,9,Thursday,0,Push Notification,884,24,2,1,0,9,36,0,0,,,0,0,3,,0,
U03486,budget_shopper,45-54,F,Bangalore,Silver,Medium,1192,Mobile,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,wishlist,2023-08-05,12,Saturday,1,Direct,111,7,7,0,1,17,42,0,0,,,0,0,5,,1,Trending
U01378,tech_enthusiast,18-24,M,Surat,Platinum,Very High,1821,Smart TV App,P601,Hair Dryer,Personal Care,Panasonic,2299,view,2023-09-06,18,Wednesday,0,Organic Search,520,22,9,0,0,16,49,0,0,,,0,0,3,,0,
U04010,home_maker,45-54,F,Nagpur,Bronze,Low,1745,Mobile,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,purchase,2024-06-24,17,Monday,0,Email Campaign,633,10,9,0,0,23,77,1,10,2249.1,Net Banking,1,0,5,5.0,1,Hybrid
U01358,all_rounder,25-34,F,Hyderabad,Silver,Medium,1055,Smart TV App,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,view,2022-09-18,6,Sunday,1,Organic Search,291,12,8,0,0,21,77,0,0,,,0,1,4,,0,
U02015,budget_shopper,35-44,M,Pune,Silver,Medium,82,Desktop,P601,Hair Dryer,Personal Care,Panasonic,2299,add_to_cart,2024-04-21,4,Sunday,1,Direct,806,23,0,0,1,14,25,0,0,,,0,1,5,,0,
U00842,tech_enthusiast,25-34,M,Pune,Bronze,Low,1778,Mobile,P403,Security Camera 1080p,Smart Home,TP-Link,3499,add_to_cart,2023-07-18,16,Tuesday,0,Paid Ad,607,12,4,1,0,21,81,0,0,,,0,0,4,,1,Collaborative Filtering
U03701,tech_enthusiast,35-44,M,Bangalore,Silver,Medium,254,Desktop,P403,Security Camera 1080p,Smart Home,TP-Link,3499,purchase,2023-08-14,9,Monday,0,Push Notification,804,1,5,1,0,3,38,1,0,3499.0,Debit Card,1,1,4,1.0,0,
U02913,home_maker,45-54,F,Bangalore,Bronze,Low,1658,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,purchase,2022-06-07,12,Tuesday,0,Organic Search,296,28,5,0,0,10,41,1,10,7199.1,EMI,0,1,5,10.0,1,Trending
U04385,home_maker,18-24,M,Nagpur,Bronze,Low,1564,Tablet,P210,Air Purifier,Home Appliances,Philips,14999,view,2022-04-21,17,Thursday,0,Push Notification,590,6,4,1,0,21,24,0,0,,,0,0,4,,0,
U00244,all_rounder,45-54,F,Indore,Bronze,Low,1496,Smart TV App,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2024-04-27,20,Saturday,1,Social Media,428,13,5,1,0,12,50,1,10,67499.1,Debit Card,0,1,5,2.0,1,Trending
U01339,kitchen_chef,45-54,F,Bangalore,Silver,Medium,42,Mobile,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2023-02-23,21,Thursday,0,Paid Ad,371,20,5,0,1,25,96,0,0,,,0,0,4,,1,Collaborative Filtering
U04922,kitchen_chef,55+,F,Nagpur,Bronze,Low,677,Mobile,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,purchase,2023-01-25,12,Wednesday,0,Organic Search,452,4,8,0,0,12,81,1,10,6299.1,COD,0,1,4,10.0,1,New Arrival
U02119,all_rounder,45-54,M,Lucknow,Bronze,Low,1562,Desktop,P504,Dumbbell Set 20kg,Fitness,Kore,4999,purchase,2023-03-17,20,Friday,0,Push Notification,54,5,7,0,0,12,41,1,5,4749.05,UPI,0,0,4,8.0,1,Trending
U00257,fitness_freak,35-44,M,Delhi,Bronze,Low,411,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,view,2023-06-12,21,Monday,0,Direct,233,4,3,0,0,15,87,0,0,,,0,1,3,,1,Trending
U02103,tech_enthusiast,45-54,M,Nagpur,Bronze,Low,1335,Mobile,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,purchase,2022-04-14,21,Thursday,0,Paid Ad,789,4,7,1,0,21,29,1,25,2249.25,Wallet,0,1,4,1.0,0,
U00768,home_maker,18-24,M,Ahmedabad,Bronze,Low,95,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,wishlist,2024-07-25,16,Thursday,0,Push Notification,771,24,9,0,0,10,73,0,0,,,0,1,4,,0,
U00368,home_maker,35-44,M,Chennai,Silver,Medium,1570,Smart TV App,P201,Washing Machine 7kg,Home Appliances,LG,28999,view,2022-07-03,10,Sunday,1,Referral,231,19,6,0,0,3,20,0,0,,,0,1,5,,1,Hybrid
U01268,home_maker,35-44,F,Pune,Gold,High,533,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,add_to_cart,2024-07-23,17,Tuesday,0,Direct,397,26,6,0,0,5,66,0,0,,,0,1,4,,0,
U01260,smart_home_lover,55+,F,Kolkata,Bronze,Low,440,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,wishlist,2022-11-04,12,Friday,0,Direct,756,30,5,1,1,9,27,0,0,,,0,1,4,,1,Hybrid
U04062,premium_shopper,55+,M,Bangalore,Gold,High,57,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,purchase,2024-02-07,8,Wednesday,0,Paid Ad,479,30,4,0,1,9,68,1,10,41399.1,Credit Card,0,0,4,8.0,0,
U03836,premium_shopper,45-54,M,Pune,Silver,Medium,1746,Desktop,P120,Wireless Charger,Electronics,Anker,1999,view,2022-04-20,17,Wednesday,0,Paid Ad,528,11,9,0,1,4,80,0,0,,,0,0,5,,0,
U04497,all_rounder,35-44,F,Ahmedabad,Gold,High,1223,Smart TV App,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,add_to_cart,2023-03-06,13,Monday,0,Social Media,556,27,9,0,1,8,96,0,0,,,0,0,4,,0,
U04233,tech_enthusiast,18-24,M,Delhi,Gold,High,319,Smart TV App,P113,Smartphone Lite,Electronics,Realme,19999,view,2024-08-03,8,Saturday,1,Paid Ad,597,5,9,0,0,1,71,0,0,,,0,1,4,,0,
U01410,tech_enthusiast,55+,F,Bhopal,Gold,High,284,Desktop,P101,"Smart TV 55""",Electronics,Samsung,45999,add_to_cart,2022-07-04,11,Monday,0,Push Notification,496,3,8,0,1,21,14,0,0,,,0,0,5,,0,
U01284,kitchen_chef,35-44,F,Hyderabad,Gold,High,1080,Mobile,P211,Ceiling Fan,Home Appliances,Havells,2499,wishlist,2023-02-28,18,Tuesday,0,Direct,688,17,9,0,0,13,12,0,0,,,0,1,4,,0,
U02390,all_rounder,55+,M,Hyderabad,Bronze,Low,1365,Mobile,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2023-08-29,19,Tuesday,0,Social Media,790,6,1,0,1,24,73,1,10,4499.1,Wallet,0,1,4,6.0,1,New Arrival
U02270,kitchen_chef,45-54,M,Indore,Silver,Medium,1222,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2022-07-22,10,Friday,0,Paid Ad,62,6,7,1,0,2,66,0,0,,,0,0,5,,0,
U04751,all_rounder,35-44,M,Indore,Platinum,Very High,1219,Tablet,P116,Over-Ear Headphones,Electronics,Sony,8999,wishlist,2023-03-03,22,Friday,0,Social Media,790,2,3,1,1,6,70,0,0,,,0,0,4,,1,Collaborative Filtering
U03137,smart_home_lover,55+,F,Pune,Platinum,Very High,888,Desktop,P203,Refrigerator 260L,Home Appliances,Whirlpool,26999,wishlist,2024-10-07,15,Monday,0,Push Notification,720,15,9,1,0,6,39,0,0,,,0,1,5,,0,
U00862,kitchen_chef,45-54,M,Delhi,Gold,High,1569,Tablet,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,add_to_cart,2024-11-06,9,Wednesday,0,Email Campaign,345,16,2,1,1,7,92,0,0,,,0,0,5,,1,New Arrival
U04135,kitchen_chef,18-24,F,Surat,Silver,Medium,1272,Tablet,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,add_to_cart,2022-10-23,5,Sunday,1,Organic Search,809,28,9,0,0,16,37,0,0,,,0,0,4,,0,
U02007,home_maker,35-44,M,Surat,Bronze,Low,1485,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2023-09-04,22,Monday,0,Organic Search,172,9,10,0,0,2,27,0,0,,,0,1,4,,0,
U02252,kitchen_chef,45-54,F,Lucknow,Bronze,Low,1036,Mobile,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2022-05-11,8,Wednesday,0,Social Media,344,29,6,1,0,8,98,0,0,,,0,0,5,,0,
U02663,kitchen_chef,18-24,M,Ahmedabad,Silver,Medium,1766,Smart TV App,P120,Wireless Charger,Electronics,Anker,1999,purchase,2023-05-01,6,Monday,0,Organic Search,604,21,4,0,0,4,22,1,0,1999.0,Wallet,0,0,5,9.0,0,
U03166,fitness_freak,35-44,F,Kolkata,Silver,Medium,850,Tablet,P114,"Tablet 10""",Electronics,Samsung,32999,purchase,2024-10-09,12,Wednesday,0,Organic Search,495,8,0,1,0,20,75,1,10,29699.1,EMI,0,0,5,5.0,0,
U02695,smart_home_lover,55+,F,Mumbai,Bronze,Low,1298,Mobile,P120,Wireless Charger,Electronics,Anker,1999,view,2023-10-10,9,Tuesday,0,Organic Search,555,22,0,0,0,15,80,0,0,,,0,0,4,,0,
U03281,home_maker,45-54,F,Kolkata,Platinum,Very High,1469,Tablet,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,view,2022-03-30,8,Wednesday,0,Social Media,770,15,10,1,0,15,20,0,0,,,0,1,5,,0,
U03686,fitness_freak,45-54,M,Mumbai,Bronze,Low,690,Tablet,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2023-09-16,10,Saturday,1,Direct,835,6,4,0,0,21,94,0,0,,,0,0,4,,0,
U01497,tech_enthusiast,18-24,M,Hyderabad,Bronze,Low,1743,Smart TV App,P601,Hair Dryer,Personal Care,Panasonic,2299,purchase,2024-10-27,17,Sunday,1,Referral,315,10,5,1,1,25,16,1,20,1839.2,EMI,0,1,4,6.0,0,
U00624,fitness_freak,45-54,M,Hyderabad,Bronze,Low,1226,Tablet,P502,Exercise Bike,Fitness,Cockatoo,18999,purchase,2022-10-11,7,Tuesday,0,Referral,547,5,6,1,1,15,60,1,5,18049.05,UPI,0,1,4,7.0,1,Trending
U03388,premium_shopper,45-54,F,Kolkata,Platinum,Very High,953,Desktop,P402,Smart Lock,Smart Home,Yale,12999,add_to_cart,2023-03-18,18,Saturday,1,Organic Search,79,17,6,0,1,25,59,0,0,,,0,1,1,,0,
U00503,tech_enthusiast,18-24,F,Lucknow,Bronze,Low,1608,Mobile,P110,"Laptop 15.6""",Electronics,HP,58999,purchase,2023-05-04,14,Thursday,0,Paid Ad,130,18,5,1,0,13,75,1,0,58999.0,Net Banking,0,0,5,8.0,0,
U01661,tech_enthusiast,25-34,F,Hyderabad,Gold,High,1218,Tablet,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2022-02-12,9,Saturday,1,Push Notification,184,7,9,0,0,2,51,0,0,,,0,1,5,,0,
